ticker,company,sector,sub_industry,cik,legal_name,gics_sector,gics_sub_industry,hq_state,market_cap_usd,shares_outstanding,scope1_tco2e,scope1_tco2e_fy,ghg_facility_count,ghg_facility_count_fy,cogs_usd,cogs_usd_fy,energy_cost_usd,energy_cost_usd_fy,revenue_usd,revenue_usd_fy,ebit_usd,ebit_usd_fy,ebitda_usd,ebitda_usd_fy,free_cash_flow_usd,free_cash_flow_usd_fy,capex_usd,capex_usd_fy,rnd_expense_usd,rnd_expense_usd_fy,sbti_target_validated,sbti_target_type,target_year,target_baseline_year,target_reduction_pct,target_scope_coverage,has_climate_oversight_committee,has_third_party_assurance,assurance_level,emissions_boundary_stated,has_clawback_policy,has_psu_plan,performance_period_years,independent_director_count,board_size,lead_independent_director,buybacks_usd,buybacks_usd_fy,dividends_paid_usd,dividends_paid_usd_fy
SRE,Sempra,Utilities,Multi-Utilities,0001032208,Sempra,Utilities,Multi-Utilities,California,54496051200.0,631431732.0,,,,,,,,,16720000000.0,2023,3260000000.0,2023,5487000000.0,2023,-2179000000.0,2023,8397000000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,32000000.0,2023,1483000000.0,2023
STE,Steris,Health Care,Health Care Equipment,0001757898,Steris,Health Care,Health Care Equipment,Ireland,20549122048.0,98883000.0,,,,,2920500000.0,2023,,,5138700000.0,2023,836100000.0,2023,1401300000.0,2023,613000000.0,2023,360300000.0,2023,103700000.0,2023,0.0,commitment,,,,,,,,,1.0,0.0,,,,0.0,11800000.0,2023,200600000.0,2023
STLD,Steel Dynamics,Materials,Steel,0001022671,Steel Dynamics,Materials,Steel,Indiana,34368643072.0,160018100.0,2569896.6,2023,11.0,2023,14749433000.0,2023,,,18795316000.0,2023,3151181000.0,2023,3588985000.0,2023,1862023000.0,2023,1657905000.0,2023,,,0.0,,,,,,1.0,1.0,reasonable,,1.0,0.0,3.0,,,1.0,1452203000.0,2023,271317000.0,2023
STT,State Street Corporation,Financials,Asset Management & Custody Banks,0000093751,State Street Corporation,Financials,Asset Management & Custody Banks,Massachusetts,53127319552.0,301944043.0,,,,,,,,,11945000000.0,2023,2316000000.0,2023,,,-126000000.0,2023,816000000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,12.0,13.0,1.0,3781000000.0,2023,970000000.0,2023
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",0001137789,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",Ireland,188774842368.0,207389381.0,,,,,6033000000.0,2023,,,7384000000.0,2023,-342000000.0,2023,171000000.0,2023,626000000.0,2023,316000000.0,2023,797000000.0,2023,0.0,near-term,,,,,,1.0,reasonable,1.0,1.0,1.0,3.0,,,1.0,408000000.0,2023,582000000.0,2023
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,0000016918,Constellation Brands,Consumer Staples,Distillers & Vintners,New York,20914993152.0,170752511.0,,,,,4944300000.0,2023,,,9961800000.0,2023,3169700000.0,2023,3598900000.0,2023,1510900000.0,2023,1269100000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,249700000.0,2023,653800000.0,2023
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,0002005951,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,Ireland,22669881344.0,260354342.0,,,,,9039000000.0,2023,,,12093000000.0,2023,1372000000.0,2023,1952000000.0,2023,630000000.0,2023,929000000.0,2023,,,0.0,,,,,,1.0,,,,1.0,1.0,3.0,10.0,12.0,0.0,30000000.0,2023,391000000.0,2023
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,0000093556,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,Connecticut,13476724736.0,153620088.0,,,,,11848500000.0,2023,,,15781100000.0,2023,-375700000.0,2023,56700000.0,2023,852600000.0,2023,338700000.0,2023,362000000.0,2023,0.0,near-term,2030.0,2022.0,42.0,1 and 2,,,,,1.0,1.0,3.0,,,1.0,16100000.0,2023,482600000.0,2023
SWKS,Skyworks Solutions,Information Technology,Semiconductors,0000004127,Skyworks Solutions,Information Technology,Semiconductors,California,13294270464.0,159500000.0,24116.7,2023,1.0,2023,2665100000.0,2023,,,4772400000.0,2023,1125000000.0,2023,,,1646100000.0,2023,210300000.0,2023,606800000.0,2023,0.0,,,,,,,,,1.0,1.0,0.0,4.0,,,1.0,175300000.0,2023,405200000.0,2023
SYF,Synchrony Financial,Financials,Consumer Finance,0001601712,Synchrony Financial,Financials,Consumer Finance,Connecticut,24724930560.0,406875775.0,,,,,,,,,,,2904000000.0,2023,3362000000.0,2023,,,,,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,1112000000.0,2023,406000000.0,2023
SYK,Stryker Corporation,Health Care,Health Care Equipment,0000310764,Stryker Corporation,Health Care,Health Care Equipment,Michigan,105697386496.0,383700000.0,,,,,7440000000.0,2023,,,20498000000.0,2023,3888000000.0,2023,5229000000.0,2023,3136000000.0,2023,575000000.0,2023,1388000000.0,2023,0.0,commitment,,,,,,,,,1.0,1.0,3.0,,,1.0,,,1139000000.0,2023
SYY,Sysco,Consumer Staples,Food Distributors,0000096021,Sysco,Consumer Staples,Food Distributors,Texas,39865577472.0,509719756.0,,,,,62370000000.0,2023,,,76325000000.0,2023,3039000000.0,2023,3815000000.0,2023,2075000000.0,2023,793000000.0,2023,,,0.0,near-term,2030.0,2019.0,27.5,1 and 2,,1.0,limited,,1.0,1.0,3.0,,,1.0,500000000.0,2023,996000000.0,2023
T,AT&T,Communication Services,Integrated Telecommunication Services,0000732717,AT&T,Communication Services,Integrated Telecommunication Services,Texas,178573164544.0,7258000000.0,,,,,,,,,122428000000.0,2023,23461000000.0,2023,42238000000.0,2023,20461000000.0,2023,17853000000.0,2023,,,0.0,near-term,2030.0,,,,,,,,1.0,1.0,3.0,,,1.0,194000000.0,2023,8136000000.0,2023
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,0000024545,Molson Coors Beverage Company,Consumer Staples,Brewers,Illinois,7258651648.0,217300000.0,377025.7,2023,6.0,2023,7333300000.0,2023,,,13884600000.0,2023,1438200000.0,2023,2121000000.0,2023,1407500000.0,2023,671500000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,0.0,205800000.0,2023,354700000.0,2023
TDG,TransDigm Group,Industrials,Aerospace & Defense,0001260221,TransDigm Group,Industrials,Aerospace & Defense,Ohio,63032922112.0,57200000.0,,,,,2743000000.0,2023,,,6585000000.0,2023,2923000000.0,2023,3191000000.0,2023,1236000000.0,2023,139000000.0,2023,105000000.0,2023,0.0,,,,,,,,,,1.0,0.0,,8.0,10.0,1.0,0.0,2023,38000000.0,2023
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,0001094285,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,California,27989090304.0,47331845.0,,,,,3196100000.0,2023,,,5635500000.0,2023,1034400000.0,2023,1350800000.0,2023,721200000.0,2023,114900000.0,2023,356300000.0,2023,0.0,,,,,,,,,1.0,1.0,1.0,3.0,,,1.0,0.0,2023,,
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,0000842023,Bio-Techne,Health Care,Life Sciences Tools & Services,Minnesota,11309731840.0,157641914.0,,,,,366887000.0,2023,,,1136702000.0,2023,298944000.0,2023,406182000.0,2023,216149000.0,2023,38244000.0,2023,,,0.0,near-term,2031.0,2025.0,70.0,1 and 2,,1.0,limited,,1.0,1.0,3.0,,,1.0,19562000.0,2023,50285000.0,2023
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,0001385157,TE Connectivity,Information Technology,Electronic Manufacturing Services,Ireland,61365223424.0,317000000.0,,,,,10979000000.0,2023,,,16034000000.0,2023,2304000000.0,2023,3098000000.0,2023,2400000000.0,2023,732000000.0,2023,593000000.0,2023,0.0,near-term,2032.0,,,,,1.0,reasonable,,1.0,1.0,3.0,,,0.0,945000000.0,2023,725000000.0,2023
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,0000097210,Teradyne,Information Technology,Semiconductor Materials & Equipment,Massachusetts,59365711872.0,152698000.0,,,,,1139550000.0,2023,,,2676298000.0,2023,501068000.0,2023,611954000.0,2023,425589000.0,2023,159642000.0,2023,,,1.0,near-term,2030.0,2024.0,42.0,1 and 2,,,,,1.0,1.0,3.0,,,0.0,397241000.0,2023,67878000.0,2023
TFC,Truist Financial,Financials,Diversified Banks,0000092230,Truist Financial,Financials,Diversified Banks,North Carolina,61569966080.0,1333743000.0,,,,,,,,,24452000000.0,2023,-765000000.0,2023,,,,,,,,,0.0,,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,0.0,2023,2770000000.0,2023
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,0000027419,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,Minnesota,70793060352.0,461675441.0,,,,,77828000000.0,2023,,,107412000000.0,2023,5707000000.0,2023,8508000000.0,2023,3815000000.0,2023,4806000000.0,2023,,,0.0,near-term,2030.0,,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2023,2011000000.0,2023
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,0000109198,TJX Companies,Consumer Discretionary,Apparel Retail,Massachusetts,138618716160.0,1133586545.0,,,,,37951000000.0,2023,,,54217000000.0,2023,5967000000.0,2023,6931000000.0,2023,4335000000.0,2023,1722000000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,2484000000.0,2023,1484000000.0,2023
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,0001973266,TKO Group Holdings,Communication Services,Movies & Entertainment,New York,36019916800.0,82808019.0,,,,,,,,,3224796000.0,2023,375780000.0,2023,599831000.0,2023,,,,,,,0.0,,,,,,,,,,1.0,1.0,,,,1.0,100000000.0,2023,,
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,0000097745,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,Massachusetts,225479294976.0,388000000.0,28392.3,2023,1.0,2023,,,,,42857000000.0,2023,6859000000.0,2023,,,6927000000.0,2023,1479000000.0,2023,1337000000.0,2023,1.0,near-term,2030.0,2018.0,50.4,1 and 2,,,,,1.0,1.0,3.0,,,1.0,3000000000.0,2023,523000000.0,2023
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,0001283699,T-Mobile US,Communication Services,Wireless Telecommunication Services,Washington,195580215296.0,1195807331.0,,,,,,,,,78558000000.0,2023,14266000000.0,2023,27084000000.0,2023,8758000000.0,2023,9801000000.0,2023,,,0.0,near-term,2030.0,,,,,,,,1.0,0.0,3.0,,,1.0,13074000000.0,2023,747000000.0,2023
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,0001811074,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,Texas,25458554880.0,23007681.0,,,,,,,,,631595000.0,2023,486053000.0,2023,500810000.0,2023,,,,,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,42573000.0,2023,99972000.0,2023
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0001116132,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",New York,23625920512.0,227400000.0,,,,,1946000000.0,2023,,,6660900000.0,2023,1172400000.0,2023,1354600000.0,2023,791000000.0,2023,184200000.0,2023,,,1.0,net-zero,2030.0,2022.0,75.59,1 and 2,,,,,1.0,0.0,3.0,9.0,10.0,0.0,703500000.0,2023,283300000.0,2023
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,0001389170,Targa Resources,Energy,Oil & Gas Storage & Transportation,Texas,62238605312.0,222611259.0,3858294.2,2023,37.0,2023,10676400000.0,2023,,,16060300000.0,2023,2626200000.0,2023,3955800000.0,2023,826200000.0,2023,2385400000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,,,,
TRMB,Trimble Inc.,Information Technology,Application Software,0000864749,Trimble Inc.,Information Technology,Application Software,Colorado,13445149696.0,246500000.0,,,,,1465900000.0,2023,,,3798700000.0,2023,448800000.0,2023,699400000.0,2023,555100000.0,2023,42000000.0,2023,664300000.0,2023,0.0,near-term,2030.0,2019.0,50.0,1 and 2,,,,,1.0,1.0,,,,0.0,100000000.0,2023,,
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,0001113169,T. Rowe Price,Financials,Asset Management & Custody Banks,Maryland,22673342464.0,224800000.0,,,,,,,,,6460500000.0,2023,1986200000.0,2023,,,911200000.0,2023,307900000.0,2023,,,0.0,,,,,,,1.0,limited,1.0,1.0,1.0,3.0,,,1.0,254400000.0,2023,1121700000.0,2023
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,0000086312,Travelers Companies (The),Financials,Property & Casualty Insurance,New York,78257348608.0,228200000.0,,,,,,,,,41364000000.0,2023,3371000000.0,2023,4093000000.0,2023,,,,,,,0.0,,,,,,,,,,1.0,0.0,3.0,,,1.0,958000000.0,2023,908000000.0,2023
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,0000916365,Tractor Supply,Consumer Discretionary,Other Specialty Retail,Tennessee,17199534080.0,539878000.0,,,,,9327522000.0,2023,,,14555741000.0,2023,1478912000.0,2023,1871961000.0,2023,580150000.0,2023,753883000.0,2023,,,0.0,commitment,,,,,,,,,1.0,1.0,5.0,9.0,10.0,0.0,594390000.0,2023,449620000.0,2023
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,0001318605,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,Texas,1443322658816.0,3185000000.0,80515.2,2023,2.0,2023,79113000000.0,2023,,,96773000000.0,2023,8891000000.0,2023,,,4357000000.0,2023,8899000000.0,2023,3969000000.0,2023,0.0,commitment,,,,,,,,,1.0,1.0,,,,0.0,,,,
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,0000100493,Tyson Foods,Consumer Staples,Packaged Foods & Meats,Arkansas,18638444544.0,284000000.0,1874907.5,2023,34.0,2023,50250000000.0,2023,,,52881000000.0,2023,-395000000.0,2023,934000000.0,2023,-187000000.0,2023,1939000000.0,2023,114000000.0,2023,0.0,near-term,2030.0,,30.0,1 and 2,,,,,1.0,0.0,,10.0,16.0,1.0,,,670000000.0,2023
TT,Trane Technologies,Industrials,Building Products,0001466258,Trane Technologies,Industrials,Building Products,Ireland,97364656128.0,251700000.0,,,,,,,,,17677600000.0,2023,2894000000.0,2023,3242100000.0,2023,2088900000.0,2023,300700000.0,2023,252300000.0,2023,0.0,near-term,2030.0,,,,,1.0,reasonable,,1.0,1.0,3.0,,,1.0,669300000.0,2023,683700000.0,2023
TTD,Trade Desk (The),Communication Services,Advertising,0001671933,Trade Desk (The),Communication Services,Advertising,California,6738081792.0,500182000.0,,,,,365598000.0,2023,,,1946120000.0,2023,200480000.0,2023,280898000.0,2023,551532000.0,2023,46790000.0,2023,411794000.0,2023,0.0,,,,,,,,,,1.0,0.0,,,,1.0,646597000.0,2023,,
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,0000946581,Take-Two Interactive,Communication Services,Interactive Home Entertainment,New York,40288677888.0,170800000.0,,,,,3107800000.0,2023,,,5349600000.0,2023,-3590600000.0,2023,-3419400000.0,2023,-157800000.0,2023,141700000.0,2023,,,0.0,,,,,,1.0,,,,1.0,0.0,3.0,,,1.0,0.0,2023,,
TXN,Texas Instruments,Information Technology,Semiconductors,0000097476,Texas Instruments,Information Technology,Semiconductors,Texas,245389656064.0,916000000.0,1057774.3,2023,5.0,2023,6500000000.0,2023,,,17519000000.0,2023,7331000000.0,2023,,,1349000000.0,2023,5071000000.0,2023,1863000000.0,2023,0.0,near-term,2030.0,2023.0,42.0,1 and 2,,,,,1.0,0.0,,,,0.0,293000000.0,2023,4557000000.0,2023
TXT,Textron,Industrials,Aerospace & Defense,0000217346,Textron,Industrials,Aerospace & Defense,Rhode Island,13930939392.0,192898000.0,55579.6,2023,2.0,2023,,,,,13683000000.0,2023,1087000000.0,2023,1482000000.0,2023,864000000.0,2023,402000000.0,2023,570000000.0,2023,0.0,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,0.0,1168000000.0,2023,16000000.0,2023
TYL,Tyler Technologies,Information Technology,Application Software,0000860731,Tyler Technologies,Information Technology,Application Software,Texas,13787402240.0,42769000.0,,,,,1090652000.0,2023,,,1951751000.0,2023,218537000.0,2023,372616000.0,2023,359921000.0,2023,20519000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,0.0,2023,,
UAL,United Airlines Holdings,Industrials,Passenger Airlines,0000100517,United Airlines Holdings,Industrials,Passenger Airlines,Illinois,35644248064.0,328018739.0,,,,,,,12651000000.0,2023,53717000000.0,2023,4211000000.0,2023,6882000000.0,2023,-260000000.0,2023,7171000000.0,2023,,,0.0,near-term,2035.0,,,,,1.0,reasonable,1.0,1.0,1.0,3.0,,,1.0,0.0,2023,,
UBER,Uber,Industrials,Passenger Ground Transportation,0001543151,Uber,Industrials,Passenger Ground Transportation,California,146390286336.0,2071144000.0,,,,,,,,,37281000000.0,2023,1110000000.0,2023,1933000000.0,2023,3362000000.0,2023,223000000.0,2023,3164000000.0,2023,0.0,,,,,,,,,,1.0,1.0,3.0,,,0.0,0.0,2023,,
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,0000074208,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,Colorado,12901830656.0,329014512.0,,,,,,,,,1627501000.0,2023,635008000.0,2023,1326846000.0,2023,,,,,,,0.0,commitment,,,,,1.0,1.0,,,1.0,1.0,3.0,7.0,8.0,1.0,25009000.0,2023,539852000.0,2023
UHS,Universal Health Services,Health Care,Health Care Facilities,0000352915,Universal Health Services,Health Care,Health Care Facilities,Pennsylvania,10303870976.0,70125000.0,,,,,,,,,14281976000.0,2023,1175381000.0,2023,1743422000.0,2023,524742000.0,2023,743055000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,,,,1.0,547363000.0,2023,55480000.0,2023
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,0001403568,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,Illinois,23378931712.0,48324000.0,,,,,6826203000.0,2023,,,11207303000.0,2023,1678029000.0,2023,1921869000.0,2023,1040999000.0,2023,435267000.0,2023,,,0.0,near-term,2030.0,2019.0,90.0,1 and 2,,,,,1.0,0.0,,,,1.0,995738000.0,2023,,
UNH,UnitedHealth Group,Health Care,Managed Health Care,0000731766,UnitedHealth Group,Health Care,Managed Health Care,Minnesota,340269203456.0,924000000.0,,,,,38770000000.0,2023,,,371622000000.0,2023,32358000000.0,2023,36330000000.0,2023,25682000000.0,2023,3386000000.0,2023,,,0.0,near-term,2030.0,2023.0,60.0,1 and 2,,,,,1.0,0.0,3.0,,,1.0,8000000000.0,2023,6761000000.0,2023
UNP,Union Pacific Corporation,Industrials,Rail Transportation,0000100885,Union Pacific Corporation,Industrials,Rail Transportation,Nebraska,168955068416.0,609703814.0,,,,,,,2891000000.0,2023,24119000000.0,2023,9082000000.0,2023,,,4773000000.0,2023,3606000000.0,2023,,,0.0,near-term,2030.0,2018.0,50.4,1 and 2,,,,,1.0,1.0,3.0,,,1.0,705000000.0,2023,3173000000.0,2023
UPS,United Parcel Service,Industrials,Air Freight & Logistics,0001090727,United Parcel Service,Industrials,Air Freight & Logistics,Georgia,85316378624.0,860000000.0,,,,,,,4775000000.0,2023,90958000000.0,2023,9141000000.0,2023,11941000000.0,2023,5080000000.0,2023,5158000000.0,2023,,,0.0,,,,,,,1.0,,,1.0,0.0,3.0,,,1.0,2250000000.0,2023,5372000000.0,2023
URI,United Rentals,Industrials,Trading Companies & Distributors,0001067701,United Rentals,Industrials,Trading Companies & Distributors,Connecticut,61565288448.0,67269577.0,,,,,8519000000.0,2023,,,14332000000.0,2023,3827000000.0,2023,4258000000.0,2023,840000000.0,2023,3864000000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,9.0,11.0,1.0,1070000000.0,2023,406000000.0,2023
USB,U.S. Bancorp,Financials,Diversified Banks,0000036104,U.S. Bancorp,Financials,Diversified Banks,Minnesota,97907957760.0,1600000000.0,,,,,,,,,28144000000.0,2023,6865000000.0,2023,,,,,,,,,0.0,,,,,,,,,,1.0,1.0,3.0,,,1.0,62000000.0,2023,2970000000.0,2023
V,Visa Inc.,Financials,Transaction & Payment Processing Services,0001403161,Visa Inc.,Financials,Transaction & Payment Processing Services,California,691647676416.0,1704112694.0,,,,,,,,,32653000000.0,2023,21000000000.0,2023,21943000000.0,2023,19696000000.0,2023,1059000000.0,2023,,,1.0,net-zero,2030.0,2019.0,81.22,1 and 2,,,,,1.0,0.0,3.0,,,1.0,12101000000.0,2023,3751000000.0,2023
VEEV,Veeva Systems,Health Care,Health Care Technology,0001393052,Veeva Systems,Health Care,Health Care Technology,California,42484879360.0,161260172.0,,,,,677291000.0,2023,,,2363673000.0,2023,429334000.0,2023,,,,,,,629031000.0,2023,0.0,near-term,2035.0,2024.0,58.8,1 and 2,,1.0,,,1.0,0.0,,,,1.0,0.0,2023,,
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,0001705696,Vici Properties,Real Estate,Hotel & Resort REITs,New York,27339753472.0,1042702763.0,,,,,27089000.0,2023,,,3611988000.0,2023,2548481000.0,2023,,,,,,,,,0.0,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,,1583840000.0,2023
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,0001035002,Valero Energy,Energy,Oil & Gas Refining & Marketing,Texas,112412639232.0,353000000.0,23517862.3,2023,27.0,2023,131834000000.0,2023,,,144766000000.0,2023,11858000000.0,2023,14559000000.0,2023,7313000000.0,2023,1916000000.0,2023,,,0.0,,,,,,1.0,1.0,limited,,1.0,0.0,3.0,,,1.0,5136000000.0,2023,1452000000.0,2023
VLTO,Veralto,Industrials,Environmental & Facilities Services,0001967680,Veralto,Industrials,Environmental & Facilities Services,Massachusetts,22940952576.0,246300000.0,,,,,2120000000.0,2023,,,5021000000.0,2023,1140000000.0,2023,1227000000.0,2023,909000000.0,2023,54000000.0,2023,225000000.0,2023,0.0,commitment,,,,,1.0,,,,1.0,1.0,3.0,,,1.0,,,0.0,2023
VMC,Vulcan Materials Company,Materials,Construction Materials,0001396009,Vulcan Materials Company,Materials,Construction Materials,Alabama,32749729792.0,132100000.0,,,,,5833400000.0,2023,,,7781900000.0,2023,1427400000.0,2023,2044400000.0,2023,664200000.0,2023,872600000.0,2023,,,0.0,,,,,,,,,,1.0,1.0,3.0,11.0,13.0,1.0,200000000.0,2023,228400000.0,2023
VMRK,Vivmark Residential,Real Estate,Multi-Family Residential REITs,0000906107,Vivmark Residential,Real Estate,Multi-Family Residential REITs,Illinois,50713485312.0,379291417.0,,,,,,,,,,,1160585000.0,2023,,,,,,,,,0.0,,,,,,,,,,1.0,0.0,3.0,,,0.0,49105000.0,2023,990148000.0,2023
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,0001442145,Verisk Analytics,Industrials,Research & Consulting Services,New Jersey,22933489664.0,143308729.0,,,,,876500000.0,2023,,,2681400000.0,2023,1131700000.0,2023,1338500000.0,2023,830700000.0,2023,230000000.0,2023,36800000.0,2023,1.0,near-term,2034.0,2022.0,58.8,1 and 2,,,,,1.0,1.0,3.0,,,0.0,2762300000.0,2023,196800000.0,2023
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,0001014473,Verisign,Information Technology,Internet Services & Infrastructure,Virginia,26460983296.0,101300000.0,,,,,197300000.0,2023,,,1493100000.0,2023,1000600000.0,2023,1044700000.0,2023,808000000.0,2023,45800000.0,2023,91000000.0,2023,0.0,,,,,,,1.0,reasonable,,1.0,1.0,3.0,,,1.0,901400000.0,2023,0.0,2023
VRT,Vertiv,Industrials,Electrical Components & Equipment,0001674101,Vertiv,Industrials,Electrical Components & Equipment,Ohio,98965053440.0,381788876.0,,,,,4462700000.0,2023,,,6863200000.0,2023,872200000.0,2023,1143200000.0,2023,772600000.0,2023,127900000.0,2023,303500000.0,2023,0.0,,,,,,,,,,1.0,0.0,3.0,,,0.0,0.0,2023,9500000.0,2023
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,0000875320,Vertex Pharmaceuticals,Health Care,Biotechnology,Massachusetts,130643902464.0,257695221.0,,,,,1262200000.0,2023,,,9869200000.0,2023,3832000000.0,2023,4013300000.0,2023,3336900000.0,2023,200400000.0,2023,,,0.0,,,,,,,,,1.0,1.0,1.0,3.0,9.0,11.0,1.0,427600000.0,2023,,
VST,Vistra Corp.,Utilities,Electric Utilities,0001692819,Vistra Corp.,Utilities,Electric Utilities,Texas,49801551872.0,351457016.0,86320993.1,2023,40.0,2023,,,,,14779000000.0,2023,2661000000.0,2023,4163000000.0,2023,3777000000.0,2023,1676000000.0,2023,,,0.0,near-term,2028.0,2018.0,58.0,1 and 2,,,,1.0,1.0,1.0,3.0,,,0.0,1245000000.0,2023,313000000.0,2023
VTR,Ventas,Real Estate,Health Care REITs,0000740260,Ventas,Real Estate,Health Care REITs,Illinois,46160044032.0,405670000.0,,,,,,,,,4497827000.0,2023,-115581000.0,2023,1276880000.0,2023,470402000.0,2023,649471000.0,2023,,,0.0,near-term,2030.0,,,,,,,,1.0,1.0,3.0,,,1.0,,,723559000.0,2023
VTRS,Viatris,Health Care,Pharmaceuticals,0001792044,Viatris,Health Care,Pharmaceuticals,Pennsylvania,18963234816.0,1206900000.0,26031.8,2023,1.0,2023,8988300000.0,2023,,,15426900000.0,2023,766200000.0,2023,3506700000.0,2023,2523000000.0,2023,377000000.0,2023,,,0.0,near-term,2030.0,2020.0,42.0,1 and 2,,,,,1.0,0.0,3.0,,,1.0,250000000.0,2023,,
VZ,Verizon,Communication Services,Integrated Telecommunication Services,0000732712,Verizon,Communication Services,Integrated Telecommunication Services,New York,210273173504.0,4215000000.0,,,,,,,,,133974000000.0,2023,22877000000.0,2023,40501000000.0,2023,,,,,,,0.0,near-term,2035.0,2019.0,53.0,1 and 2,1.0,,,,1.0,1.0,3.0,9.0,11.0,0.0,,,11025000000.0,2023
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,0000943452,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,Pennsylvania,47838928896.0,177800000.0,,,,,6733000000.0,2023,,,9677000000.0,2023,1266000000.0,2023,1797000000.0,2023,1015000000.0,2023,186000000.0,2023,218000000.0,2023,0.0,,,,,,1.0,,,,1.0,0.0,3.0,,,1.0,409000000.0,2023,123000000.0,2023
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,0001000697,Waters Corporation,Health Care,Life Sciences Tools & Services,Massachusetts,40093212672.0,59176.0,,,,,1195223000.0,2023,,,2956416000.0,2023,817676000.0,2023,,,442177000.0,2023,160632000.0,2023,174945000.0,2023,1.0,near-term,2030.0,2024.0,42.0,1 and 2,,,,,1.0,1.0,3.0,,,0.0,70277000.0,2023,,
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,0001437107,Warner Bros. Discovery,Communication Services,Broadcasting,New York,70300114944.0,2439000000.0,,,,,,,,,41321000000.0,2023,-1548000000.0,2023,6437000000.0,2023,6161000000.0,2023,1316000000.0,2023,,,0.0,,,,,,,1.0,reasonable,,1.0,0.0,1.0,12.0,13.0,0.0,,,,
WDAY,"Workday, Inc.",Information Technology,Application Software,0001327811,"Workday, Inc.",Information Technology,Application Software,California,44753698816.0,265285000.0,,,,,,,,,7259000000.0,2023,183000000.0,2023,,,1917000000.0,2023,232000000.0,2023,2464000000.0,2023,0.0,near-term,,,,,,,,,1.0,1.0,3.0,,,1.0,423000000.0,2023,,
